  date  ,   time  , SVP10936, SVP10936, SVP10927, SVP10927, SVP87022, SVP87022, SVP10212, SVP10212, SVP11077, SVP11077, SVP87027, SVP87027, SVP10926, SVP10926, SVP11074, SVP11074, SVP10945, SVP10945,
dd/mm/yy, hh:mm:ss, A  cm/hr, B  cm/hr, O  cm/hr, P  cm/hr, Q  cm/hr, R  cm/hr, U  cm/hr, V  cm/hr, W  cm/hr, X  cm/hr, a  cm/hr, b  cm/hr, m  cm/hr, n  cm/hr, q  cm/hr, r  cm/hr, y  cm/hr, z  cm/hr,
03/10/15, 14:30:00,     6.49,     3.27,     7.56,         ,   -15.35,    -9.83,     2.31,     1.98,     1.04,    -0.43,     4.95,     2.55,     5.15,     3.74,     3.26,     3.00,     0.79,     3.14,
03/10/15, 15:00:00,     6.49,     3.27,     7.56,     6.29,   -15.35,    -9.83,     4.70,     2.92,     1.04,    -0.43,     4.95,     2.55,     5.15,     3.74,     3.26,     3.00,     0.79,     3.14,
03/10/15, 15:30:00,     6.49,     3.27,     7.56,         ,   -15.35,    -9.83,     4.70,     2.92,     1.04,    -0.43,     4.95,     2.55,     5.15,     3.74,     3.26,     3.00,     0.79,     3.14,
03/10/15, 16:00:00,     5.79,     3.04,     8.32,     6.59,   -15.22,   -10.52,     4.70,     2.92,     1.13,    -0.32,     6.29,     3.07,     5.42,     4.08,     3.09,     2.84,     2.09,     4.39,
03/10/15, 16:30:00,     6.11,     3.07,     8.45,         ,   -15.51,   -10.24,     4.55,     2.84,     1.17,    -0.03,     6.93,     3.18,     5.39,     4.00,     3.38,     2.22,     2.18,     4.65,
03/10/15, 17:00:00,     6.11,     3.07,     8.45,     6.72,   -15.51,   -10.24,     3.72,     2.34,     1.17,    -0.03,     6.93,     3.18,     5.39,     4.00,     3.38,     2.22,     2.18,     4.65,
03/10/15, 17:30:00,     6.11,     3.07,     8.45,         ,   -15.51,   -10.24,     3.72,     2.34,     1.17,    -0.03,     6.93,     3.18,     5.39,     4.00,     3.38,     2.22,     2.18,     4.65,
03/10/15, 18:00:00,     6.11,     3.07,     8.45,     6.72,   -15.51,   -10.24,     3.72,     2.34,     1.17,    -0.03,     6.93,     3.18,     5.39,     4.00,     3.38,     2.22,     2.18,     4.65,
03/10/15, 18:30:00,     6.11,     3.07,     8.45,         ,   -15.51,   -10.24,     3.72,     2.34,     1.17,    -0.03,     6.93,     3.18,     5.39,     4.00,     3.38,     2.22,     2.18,     4.65,
03/10/15, 19:00:00,     6.11,     3.07,     8.45,     6.72,   -15.51,   -10.24,     3.72,     2.34,     1.17,    -0.03,     6.93,     3.18,     5.39,     4.00,     3.38,     2.22,     2.18,     4.65,
03/10/15, 19:30:00,     1.62,     0.70,     4.55,         ,    -4.43,    -2.76,     3.72,     2.34,     0.24,    -0.91,     1.72,     0.78,     3.05,     2.03,     1.08,     0.60,     0.95,     2.13,
03/10/15, 20:00:00,     1.39,     0.61,     3.68,     3.62,    -3.23,    -2.12,     1.02,     0.52,     0.13,    -0.76,     1.43,     0.67,     2.38,     1.48,     0.53,     0.25,     0.79,     1.58,
03/10/15, 20:30:00,     0.99,     0.63,     3.33,         ,    -2.94,    -1.84,     0.74,     0.55,     0.04,    -0.97,     0.92,     0.50,     2.17,     1.27,     0.54,     0.29,     0.51,     1.14,
03/10/15, 21:00:00,     0.98,     0.59,     3.17,     3.15,    -2.73,    -1.73,     0.43,     0.38,     0.01,    -0.97,     0.79,     0.39,     1.95,     1.18,     0.54,     0.24,     0.53,     1.07,
03/10/15, 21:30:00,     0.94,     0.52,     2.87,         ,    -2.78,    -1.64,     0.77,     0.58,     0.16,    -0.79,     0.64,     0.29,     1.78,     1.12,     0.53,     0.19,     0.35,     0.77,
03/10/15, 22:00:00,     1.00,     0.37,     2.70,     3.08,    -2.29,    -1.44,     0.50,     0.30,     0.05,    -0.84,     0.63,     0.18,     1.74,     1.02,     0.25,     0.25,     0.55,     0.99,
03/10/15, 22:30:00,     0.74,     0.34,     2.62,         ,    -2.05,    -1.29,     0.54,     0.42,    -0.08,    -0.89,     0.39,     0.19,     1.48,     0.74,     0.61,     0.12,     0.15,     0.52,
03/10/15, 23:00:00,     0.73,     0.30,     2.35,     2.77,    -1.65,    -1.19,     0.41,     0.40,    -0.09,    -0.99,     0.37,     0.18,     1.54,     0.92,     0.16,     0.18,     0.30,     0.66,
03/10/15, 23:30:00,     0.52,     0.29,     2.63,         ,    -2.33,    -1.46,     0.32,     0.24,     0.28,    -0.82,     0.61,     0.40,     1.69,     1.04,     0.56,     0.03,     0.33,     0.64,
03/10/15,  maximum,     6.80,     3.46,     8.45,     6.72,    -0.79,    -0.45,     4.70,     2.92,     1.17,    -0.03,     8.44,     3.67,     5.42,     4.08,     4.42,     3.09,     2.18,     4.65,
03/10/15,  minimum,     0.40,     0.17,     1.93,     2.38,   -15.51,   -11.49,     0.32,    -0.38,    -0.26,    -1.10,    -0.32,    -0.15,     0.86,     0.51,     0.05,    -0.72,    -0.04,     0.14,
03/10/15,  average,     1.70,     1.15,     3.63,     4.06,    -4.44,    -3.95,     1.02,     0.84,     0.12,    -0.74,     1.55,     1.05,     2.28,     1.85,     0.96,     0.73,     0.49,     1.69,
04/10/15, 00:00:00,     0.63,     0.34,     2.46,     2.85,    -2.38,    -1.28,     0.39,     0.34,    -0.07,    -1.05,     0.35,     0.26,     1.42,     0.79,     0.54,     0.04,     0.35,     0.42,
04/10/15, 00:30:00,     0.75,     0.30,     2.58,         ,    -1.53,    -0.95,     0.35,     0.44,    -0.28,    -0.94,     0.41,     0.28,     1.42,     0.72,     0.33,    -0.08,     0.19,     0.40,
04/10/15, 01:00:00,     1.14,     0.38,     2.52,     2.84,    -1.72,    -1.03,     0.48,     0.12,     0.01,    -0.82,     0.39,     0.24,     1.53,     0.89,     0.54,    -0.18,     0.20,     0.40,
04/10/15, 01:30:00,     0.54,     0.26,     2.45,         ,    -1.68,    -0.87,     0.81,     0.36,    -0.16,    -0.98,     0.24,     0.24,     1.30,     0.73,     0.49,    -0.18,     0.18,     0.41,
04/10/15, 02:00:00,     0.43,     0.20,     2.18,     2.56,    -1.33,    -0.87,     0.26,     0.22,    -0.01,    -0.73,     0.50,     0.09,     1.28,     0.73,     0.03,    -0.31,     0.09,     0.37,
04/10/15, 02:30:00,     0.62,     0.24,     2.34,         ,    -1.42,    -0.87,     0.18,     0.13,    -0.08,    -0.93,     0.09,     0.20,     1.26,     0.74,     0.32,     0.00,     0.06,     0.24,
04/10/15, 03:00:00,     0.93,     0.19,     2.30,     2.78,    -1.41,    -0.91,     0.45,     0.31,     0.08,    -0.99,     0.25,     0.16,     1.17,     0.72,     0.59,    -0.09,     0.10,     0.38,
04/10/15, 03:30:00,     0.53,     0.17,     1.90,         ,    -1.49,    -0.80,     0.56,     0.16,     0.00,    -0.95,     0.19,     0.19,     1.05,     0.49,     0.24,    -0.25,     0.00,     0.17,
04/10/15, 04:00:00,     0.84,     0.14,     2.27,     2.74,    -1.46,    -0.85,     0.42,     0.27,     0.00,    -0.92,     0.31,     0.09,     1.32,     0.61,    -0.14,    -0.22,     0.01,     0.19,
04/10/15, 04:30:00,     0.42,     0.19,     1.93,         ,    -1.19,    -0.62,     0.72,     0.38,    -0.04,    -0.85,     0.19,     0.12,     1.14,     0.44,     0.39,    -0.04,     0.25,     0.26,
04/10/15, 05:00:00,     0.48,     0.28,     2.37,     2.92,    -1.11,    -0.54,     0.35,     0.20,    -0.09,    -0.79,     0.01,     0.04,     1.13,     0.59,     0.24,    -0.44,     0.15,     0.29,
04/10/15, 05:30:00,     0.49,     0.24,     2.21,         ,    -1.18,    -0.60,     0.49,     0.21,    -0.17,    -1.03,     0.14,     0.12,     1.15,     0.74,     0.24,    -0.29,     0.14,     0.26,
04/10/15, 06:00:00,     0.15,     0.21,     2.22,     2.71,    -1.38,    -0.78,     0.54,     0.20,    -0.14,    -0.89,     0.24,     0.15,     1.04,     0.64,     0.62,     0.02,     0.09,     0.06,
04/10/15, 06:30:00,     0.46,     0.26,     2.07,         ,    -1.05,    -0.55,     0.21,     0.13,    -0.07,    -0.88,    -0.03,     0.04,     1.08,     0.50,     0.34,    -0.28,     0.14,     0.21,
04/10/15, 07:00:00,     0.40,    -0.03,     1.85,     2.37,    -1.19,    -0.78,     0.33,     0.18,    -0.17,    -0.93,     0.04,     0.07,     0.94,     0.58,     0.35,    -0.16,     0.00,     0.00,
04/10/15, 07:30:00,     0.53,     0.14,     2.11,         ,    -1.15,    -0.54,     0.35,     0.18,    -0.04,    -0.83,    -0.04,     0.12,     1.04,     0.66,     0.22,    -0.65,    -0.01,     0.27,
04/10/15, 08:00:00,     0.49,     0.06,     1.97,     2.42,    -1.23,    -0.72,     0.31,     0.12,    -0.16,    -1.13,    -0.08,     0.04,     1.04,     0.49,     0.28,    -0.44,     0.02,     0.13,
04/10/15, 08:30:00,     0.50,     0.25,     2.22,         ,    -0.83,    -0.58,     0.39,     0.15,    -0.21,    -1.00,    -0.08,    -0.02,     1.49,     0.95,     0.16,    -0.29,     0.19,     0.64,
04/10/15, 09:00:00,     0.88,     0.39,     2.72,     3.13,    -1.58,    -0.84,     0.21,     0.22,    -0.03,    -0.91,     0.01,     0.14,     1.57,     1.07,     0.59,    -0.29,     0.33,     0.77,
04/10/15, 09:30:00,     1.16,     0.63,     3.34,         ,    -2.08,    -1.06,     0.78,     0.52,     0.00,    -0.90,     0.19,     0.25,     2.01,     1.22,     0.70,     0.09,     0.50,     1.09,
04/10/15, 10:00:00,     1.51,     0.78,     3.55,     3.73,    -2.92,    -1.68,     0.64,     0.44,     0.08,    -0.82,     0.66,     0.21,     2.17,     1.53,     1.18,     0.49,     0.41,     1.18,
04/10/15, 10:30:00,     1.96,     0.85,     4.11,         ,    -4.51,    -2.44,     0.79,     0.51,    -0.01,    -0.87,     1.30,     0.55,     2.91,     1.84,     1.39,     0.61,     0.84,     1.64,
04/10/15, 11:00:00,     2.49,     1.37,     4.64,     4.64,    -4.51,    -2.44,     1.03,     0.85,     0.34,    -0.78,     2.97,     1.32,     3.15,     2.20,     1.61,     0.90,     0.77,     1.92,
04/10/15, 11:30:00,     3.26,     1.68,     4.49,         ,    -7.16,    -4.50,    -1.09,     0.58,     0.28,    -3.33,     3.75,     1.71,     3.08,     2.17,     1.51,    -1.19,     0.98,     1.82,
04/10/15, 12:00:00,     4.90,     1.92,     4.16,     1.39,   -14.97,    -8.64,    -0.77,    -1.56,     0.10,    -2.61,     6.94,     2.87,     3.28,     2.27,     2.61,     0.24,     0.73,     1.63,
04/10/15, 12:30:00,     4.00,     1.19,     2.62,         ,   -14.72,   -11.26,     0.00,    -0.72,    -0.01,    -0.74,     7.37,     3.46,     2.77,    -0.57,     2.39,     0.94,     0.93,     0.44,
04/10/15, 13:00:00,     6.59,     2.25,     3.88,     3.48,   -15.05,   -11.49,    -0.09,    -0.79,    -0.85,    -2.06,     9.16,     3.77,     1.17,     1.72,     4.96,     3.02,    -0.70,     1.58,
04/10/15, 13:30:00,     5.91,     2.59,     3.52,         ,   -15.79,   -11.99,     1.53,     0.74,     0.24,    -1.81,     6.16,     3.27,     3.15,     2.19,     4.31,     1.87,     0.91,     0.79,
04/10/15, 14:00:00,     9.13,     4.23,     4.49,     2.47,   -15.35,   -10.88,     0.75,    -0.27,    -0.03,    -1.67,     5.24,     2.67,     3.21,     2.27,     6.24,     3.13,     0.36,     2.71,
04/10/15, 14:30:00,     8.41,     5.09,     4.88,         ,   -16.32,   -11.04,     2.75,     1.37,     1.58,    -1.12,     6.24,     3.30,     4.25,     2.15,     6.76,     4.16,     0.55,     3.66,
04/10/15, 15:00:00,     8.42,     4.90,     6.21,     5.59,   -16.29,   -11.65,     4.24,     2.41,     0.29,    -0.32,     7.02,     3.50,     4.41,     2.31,     6.53,     4.45,     0.76,     3.17,
04/10/15, 15:30:00,    10.83,     4.83,     6.73,         ,   -15.81,   -11.86,     5.62,     3.46,     1.50,    -0.56,     7.18,     3.76,     4.67,     2.46,     6.19,     5.49,     2.02,     3.34,
04/10/15, 16:00:00,     8.95,     4.85,     6.04,     5.10,   -14.95,   -10.82,     6.31,     4.50,     1.03,    -0.24,     6.46,     3.36,     4.48,     2.30,     6.03,     4.45,     0.81,     3.02,
04/10/15, 16:30:00,     8.17,     4.60,     6.52,         ,   -14.95,   -10.82,     5.49,     3.63,     1.00,    -0.62,     8.38,     3.60,     4.53,     2.58,     4.86,     3.96,     1.37,     2.87,
04/10/15, 17:00:00,     9.27,     4.65,     6.61,     5.10,   -15.07,   -10.50,     4.36,     2.97,     1.60,     0.00,     8.31,     3.91,     4.46,     2.37,     5.07,     3.73,     1.79,     2.93,
04/10/15, 17:30:00,     8.35,     4.29,     7.14,         ,   -14.91,   -10.51,     4.47,     3.21,     1.11,    -0.38,     8.47,     3.81,     4.40,     2.95,     4.72,     4.14,     1.50,     3.61,
04/10/15, 18:00:00,     8.02,     4.18,     6.39,     6.06,   -12.79,    -9.39,     5.96,     3.89,     1.37,    -0.03,     8.15,     3.60,     3.66,     3.27,     5.14,     3.87,     0.95,     3.76,
04/10/15, 18:30:00,     7.62,     4.09,     7.67,         ,   -10.28,    -7.11,     4.50,     2.95,     1.40,    -0.09,     5.93,     2.74,     4.55,     2.88,     4.34,     3.82,     2.13,     3.96,
04/10/15, 19:00:00,     4.39,     2.28,     6.54,     6.24,    -5.77,    -3.71,     3.13,     2.27,     0.69,     0.14,     2.57,     1.20,     3.88,     3.12,     2.21,     2.68,     0.99,     2.80,
04/10/15, 19:30:00,     2.70,     1.62,     4.95,         ,    -4.68,    -2.98,     1.56,     0.92,     0.17,    -0.79,     1.79,     1.00,     3.04,     2.21,     1.26,     1.09,     0.83,     2.06,
04/10/15, 20:00:00,     2.70,     1.62,     4.95,     4.90,    -4.68,    -2.98,     1.49,     0.87,     0.17,    -0.79,     1.79,     1.00,     3.04,     2.21,     1.26,     1.09,     0.83,     2.06,
04/10/15, 20:30:00,     2.70,     1.62,     4.95,         ,    -4.68,    -2.98,     1.49,     0.87,     0.17,    -0.79,     1.79,     1.00,     3.04,     2.21,     1.26,     1.09,     0.83,     2.06,
04/10/15, 21:00:00,     2.70,     1.62,     4.95,     4.90,    -4.68,    -2.98,     1.49,     0.87,     0.17,    -0.79,     1.79,     1.00,     3.04,     2.21,     1.26,     1.09,     0.83,     2.06,
04/10/15, 21:30:00,     2.70,     1.62,     4.95,         ,    -4.68,    -2.98,     1.49,     0.87,     0.17,    -0.79,     1.79,     1.00,     3.04,     2.21,     1.26,     1.09,     0.83,     2.06,
04/10/15, 22:00:00,     2.70,     1.62,     4.95,     4.90,    -4.68,    -2.98,     1.49,     0.87,     0.17,    -0.79,     1.79,     1.00,     3.04,     2.21,     1.26,     1.09,     0.83,     2.06,
04/10/15, 22:30:00,     2.70,     1.62,     4.95,         ,    -2.46,    -1.56,     1.49,     0.87,     0.17,    -0.79,     1.79,     1.00,     3.04,     2.21,     1.26,     1.09,     0.83,     2.06,
04/10/15, 23:00:00,     0.86,     0.44,     2.62,     3.02,    -2.11,    -1.29,     0.93,     0.54,     0.03,    -0.87,     0.81,     0.34,     1.45,     0.90,     0.48,     0.22,     0.27,     0.69,
04/10/15, 23:30:00,     0.81,     0.43,     2.64,         ,    -1.93,    -1.18,     0.69,     0.33,     0.07,    -0.91,     0.54,     0.26,     1.62,     0.92,     0.44,     0.24,     0.24,     0.52,
04/10/15,  maximum,    10.83,     5.09,     7.67,     6.69,    -0.83,    -0.54,     6.31,     4.50,     1.60,     0.14,     9.16,     3.91,     4.67,     3.27,     6.76,     5.49,     2.13,     3.96,
04/10/15,  minimum,     0.15,    -0.03,     1.85,     1.39,   -16.32,   -11.99,    -1.09,    -1.56,    -0.85,    -3.33,    -0.08,    -0.02,     0.94,    -0.57,    -0.14,    -1.19,    -0.70,     0.00,
04/10/15,  average,     3.30,     1.61,     3.73,     3.76,    -6.45,    -4.25,     1.46,     0.87,     0.24,    -0.92,     2.85,     1.30,     2.36,     1.53,     2.07,     1.13,     0.53,     1.44,
05/10/15, 00:00:00,     0.79,     0.40,     2.47,     2.78,    -1.93,    -1.18,     0.69,     0.50,     0.03,    -0.83,     0.39,     0.26,     1.36,     0.78,     0.48,     0.14,     0.27,     0.50,
05/10/15, 00:30:00,     0.87,     0.43,     2.43,         ,    -1.84,    -0.97,     0.87,     0.68,    -0.03,    -0.79,     0.31,     0.25,     1.35,     0.76,     0.39,     0.08,     0.24,     0.38,
05/10/15, 01:00:00,     0.74,     0.30,     2.52,     2.78,    -1.77,    -1.03,     0.59,     0.44,     0.00,    -0.89,     0.41,     0.22,     1.42,     0.74,     0.50,     0.29,     0.21,     0.36,
05/10/15, 01:30:00,     0.77,     0.51,     2.37,         ,    -1.58,    -0.97,     0.79,     0.44,    -0.05,    -0.81,     0.04,     0.08,     1.27,     0.75,     0.50,     0.01,     0.06,     0.49,
05/10/15, 02:00:00,     0.79,     0.36,     2.32,     2.69,    -1.62,    -0.85,     0.77,     0.48,    -0.14,    -1.02,     0.49,     0.16,     1.28,     0.60,     0.44,     0.01,     0.15,     0.31,
05/10/15, 02:30:00,     0.53,     0.21,     2.36,         ,    -1.40,    -0.76,     0.51,     0.27,    -0.05,    -0.93,     0.12,     0.14,     1.30,     0.76,     0.30,     0.18,     0.09,     0.38,
05/10/15, 03:00:00,     0.56,     0.29,     2.33,     2.72,    -1.64,    -0.77,     0.74,     0.39,     0.01,    -0.79,     0.16,     0.14,     1.28,     0.61,     0.44,    -0.15,     0.22,     0.46,
05/10/15, 03:30:00,     0.94,     0.49,     2.17,         ,    -1.43,    -0.76,     0.76,     0.43,    -0.08,    -0.76,     0.12,     0.04,     1.24,     0.60,     0.43,    -0.03,     0.04,     0.19,
05/10/15, 04:00:00,     0.58,     0.44,     2.27,     2.54,    -1.18,    -0.74,     0.55,     0.24,    -0.17,    -0.94,     0.19,     0.12,     1.27,     0.77,     0.42,     0.01,     0.04,     0.33,
05/10/15, 04:30:00,     0.80,     0.34,     2.36,         ,    -1.26,    -0.58,     0.58,     0.37,    -0.14,    -0.99,     0.09,    -0.02,     0.99,     0.49,     0.44,    -0.01,     0.19,     0.28,
05/10/15, 05:00:00,     0.46,     0.20,     2.04,     2.57,    -1.23,    -0.52,     0.80,     0.46,     0.00,    -0.79,    -0.03,     0.09,     1.09,     0.63,     0.27,    -0.27,     0.06,     0.09,
05/10/15, 05:30:00,     0.39,     0.27,     2.04,         ,    -1.03,    -0.58,     0.65,     0.19,    -0.05,    -0.85,     0.04,    -0.02,     0.99,     0.61,     0.58,    -0.08,     0.18,     0.24,
05/10/15, 06:00:00,     0.54,     0.26,     2.03,     2.47,    -1.22,    -0.49,     0.73,     0.35,    -0.08,    -0.92,     0.01,     0.00,     0.93,     0.48,     0.36,    -0.04,    -0.15,     0.15,
05/10/15, 06:30:00,     0.44,     0.31,     2.04,         ,    -1.00,    -0.64,     0.49,     0.18,    -0.24,    -0.82,    -0.04,     0.08,     1.04,     0.64,     0.26,    -0.24,     0.16,     0.28,
05/10/15, 07:00:00,     0.53,     0.31,     2.31,     2.76,    -1.02,    -0.57,     0.68,     0.43,    -0.19,    -1.09,    -0.28,     0.00,     1.11,     0.50,     0.10,    -0.14,     0.09,     0.25,
05/10/15, 07:30:00,     0.24,     0.15,     2.05,         ,    -0.99,    -0.40,     0.56,     0.18,    -0.19,    -0.94,     0.08,     0.02,     1.02,     0.38,     0.39,    -0.12,    -0.04,     0.01,
05/10/15, 08:00:00,     0.41,     0.20,     2.07,     2.56,    -0.99,    -0.40,     0.18,     0.00,    -0.03,    -0.94,    -0.04,     0.09,     0.90,     0.52,     0.29,    -0.19,     0.14,     0.25,
05/10/15, 08:30:00,     0.51,     0.35,     2.42,         ,    -0.80,    -0.39,     0.49,     0.18,    -0.13,    -1.00,    -0.09,    -0.04,     1.36,     0.76,     0.01,    -0.08,     0.07,     0.25,
05/10/15, 09:00:00,     0.55,     0.39,     2.67,     3.18,    -0.94,    -0.49,     0.56,     0.32,    -0.09,    -1.09,    -0.16,    -0.04,     1.56,     0.94,     0.69,    -0.15,     0.20,     0.59,
05/10/15, 09:30:00,     0.94,     0.46,     2.95,         ,    -1.43,    -0.74,     0.50,     0.35,    -0.07,    -0.89,     0.16,     0.07,     1.83,     1.22,     0.57,    -0.01,     0.30,     0.80,
05/10/15, 10:00:00,     0.98,     0.48,     3.18,     3.37,    -2.10,    -0.92,     0.65,     0.36,    -0.07,    -1.06,     0.28,     0.15,     2.17,     1.32,     0.81,     0.03,     0.44,     1.17,
05/10/15, 10:30:00,     0.94,     0.44,     3.58,         ,    -3.46,    -1.68,     0.64,     0.45,     0.01,    -0.85,     0.84,     0.44,     2.42,     1.53,     0.78,     0.04,     0.62,     1.24,
05/10/15, 11:00:00,     0.98,     0.51,     3.88,     4.04,    -4.85,    -2.62,     0.93,     0.59,     0.19,    -0.69,     1.53,     0.76,     2.84,     1.64,     0.67,     0.00,     0.67,     1.54,
05/10/15, 11:30:00,     1.28,     0.64,     4.11,         ,    -6.05,    -3.33,     1.10,     0.65,     0.25,    -0.82,     2.22,     1.04,     2.66,     1.98,    -0.99,    -1.98,     0.78,     1.70,
05/10/15, 12:00:00,     1.45,     0.82,     1.74,     3.62,   -12.22,    -6.55,    -0.88,    -1.75,     0.09,    -0.89,     4.93,     2.30,     3.12,     2.08,     0.91,     0.36,    -1.02,     1.80,
05/10/15, 12:30:00,     4.11,     2.27,     3.14,         ,   -13.57,    -9.61,    -0.74,     0.52,     0.10,    -0.86,     6.00,     2.88,     3.46,     2.18,     3.35,     2.27,    -0.61,     1.83,
05/10/15, 13:00:00,     5.59,     2.57,     2.92,     2.30,   -13.07,    -9.36,    -0.02,    -0.80,    -1.61,    -0.84,     7.14,     3.26,     3.32,     0.22,     3.36,     2.09,    -0.29,     2.03,
05/10/15, 13:30:00,     7.08,     3.66,     4.75,         ,   -14.09,   -10.33,     0.70,     0.79,     0.08,    -0.74,     5.06,     2.91,     3.41,     0.55,     4.07,     2.08,     0.79,     2.42,
05/10/15, 14:00:00,     7.68,     2.60,     5.88,     5.17,   -13.57,    -9.01,     1.48,     1.28,     0.46,    -0.81,     3.81,     2.22,     3.56,     2.61,     4.78,     3.73,     1.30,     3.02,
05/10/15, 14:30:00,     6.64,     3.68,     6.34,         ,   -14.29,    -8.81,     3.68,     2.19,    -0.10,    -0.64,     4.67,     2.43,     4.06,     2.84,     4.01,     2.41,     1.38,     3.31,
05/10/15, 15:00:00,     6.26,     3.42,     6.19,     5.79,   -13.86,    -9.17,     3.72,     0.98,     1.27,    -0.73,     5.53,     2.99,     3.61,     2.36,     4.08,     3.47,     1.53,     3.82,
05/10/15, 15:30:00,     7.67,     3.75,     5.97,         ,   -14.21,    -9.68,     4.24,     2.86,     0.80,    -0.33,     6.03,     3.03,     3.66,     2.37,     3.86,     3.30,     0.82,     3.78,
05/10/15, 16:00:00,     5.99,     2.80,     5.82,     4.91,   -13.52,    -8.78,     3.61,     2.13,     0.94,    -0.34,     4.41,     2.43,     4.44,     2.47,     4.05,     2.89,     0.64,     3.56,
05/10/15, 16:30:00,     5.83,     3.00,     7.71,         ,   -14.21,    -9.39,     3.55,     2.38,     1.13,    -0.25,     7.08,     3.27,     4.63,     3.80,     3.37,     2.77,     1.83,     3.46,
05/10/15, 17:00:00,     6.56,     3.17,     7.55,     6.28,   -13.68,    -9.17,     3.36,     2.37,     1.19,    -0.14,     7.24,     3.26,     4.28,     3.03,     4.17,     3.30,     1.45,     4.32,
05/10/15, 17:30:00,     6.78,     3.29,     6.73,         ,   -12.58,    -8.58,     3.87,     2.44,     1.09,    -0.08,     7.59,     3.37,     4.85,     3.48,     3.37,     3.24,     1.67,     3.49,
05/10/15, 18:00:00,     5.98,     2.93,     5.71,     4.86,   -11.57,    -8.15,     4.16,     2.51,     0.99,    -0.17,     6.92,     3.17,     3.91,     3.22,     2.75,     2.03,     1.66,     3.56,
05/10/15, 18:30:00,     4.57,     2.15,     6.27,         ,    -7.93,    -5.32,     3.70,     2.18,     0.69,    -0.31,     4.34,     2.11,     4.20,     2.99,     2.52,     1.98,     0.70,     3.22,
05/10/15, 19:00:00,     2.28,     1.04,     4.64,     4.36,    -4.31,    -2.89,     1.88,     1.18,     0.24,    -0.68,     1.98,     1.04,     2.77,     1.91,     1.14,     0.87,     0.81,     1.96,
05/10/15, 19:30:00,     2.28,     1.04,     4.64,         ,    -4.31,    -2.89,     1.13,     0.79,     0.24,    -0.68,     1.98,     1.04,     2.77,     1.91,     1.14,     0.87,     0.81,     1.96,
05/10/15, 20:00:00,     1.22,     0.49,     3.22,     3.27,    -2.92,    -1.78,     1.13,     0.79,    -0.04,    -0.79,     0.85,     0.49,     2.06,     1.11,     0.49,     0.46,     0.57,     1.13,
05/10/15, 20:30:00,     1.05,     0.45,     3.14,         ,    -2.39,    -1.39,     0.89,     0.54,     0.13,    -0.89,     0.76,     0.39,     1.82,     1.13,     0.49,     0.29,     0.39,     1.10,
05/10/15, 21:00:00,     0.98,     0.32,     2.86,     3.17,    -2.41,    -1.40,     0.68,     0.44,     0.01,    -0.80,     0.49,     0.36,     1.83,     1.08,     0.51,     0.25,     0.53,     0.76,
05/10/15, 21:30:00,     0.89,     0.39,     2.57,         ,    -2.41,    -1.40,     0.76,     0.46,     0.03,    -0.95,     0.44,     0.32,     1.69,     0.75,     0.29,     0.12,     0.32,     0.82,
05/10/15, 22:00:00,     0.88,     0.41,     2.72,     3.01,    -1.63,    -0.97,     0.76,     0.53,    -0.04,    -0.92,     0.39,     0.26,     1.55,     0.89,     0.42,     0.19,     0.20,     0.50,
05/10/15, 22:30:00,     0.86,     0.35,     2.45,         ,    -1.64,    -0.92,     0.74,     0.54,    -0.04,    -0.82,     0.27,     0.14,     1.42,     0.87,     0.41,     0.17,     0.29,     0.62,
05/10/15, 23:00:00,     0.64,     0.49,     2.37,     2.78,    -1.49,    -0.86,     0.62,     0.52,    -0.09,    -0.99,     0.15,     0.19,     1.40,     0.79,     0.44,     0.14,     0.18,     0.51,
05/10/15, 23:30:00,     0.61,     0.33,     2.39,         ,    -1.49,    -0.82,     0.58,     0.55,    -0.12,    -0.97,     0.08,     0.16,     1.42,     0.89,     0.35,     0.00,     0.25,     0.41,
05/10/15,  maximum,     7.68,     3.75,     7.71,     6.55,    -0.80,    -0.39,     4.24,     2.86,     1.27,    -0.08,     7.59,     3.37,     4.85,     3.80,     4.78,     3.73,     1.83,     4.32,
05/10/15,  minimum,     0.24,     0.15,     1.74,     1.43,   -14.29,   -10.33,    -0.88,    -1.75,    -1.61,    -1.09,    -0.28,    -0.04,     0.90,     0.22,    -0.99,    -1.98,    -1.02,     0.01,
05/10/15,  average,     2.30,     1.12,     3.47,     3.51,    -5.25,    -3.34,     1.23,     0.72,     0.12,    -0.79,     1.97,     0.99,     2.23,     1.36,     1.32,     0.75,     0.42,     1.36,
06/10/15, 00:00:00,     0.65,     0.36,     2.35,     2.72,    -1.28,    -0.70,     0.63,     0.41,    -0.09,    -1.01,     0.21,     0.09,     1.31,     0.73,     0.48,     0.06,     0.16,     0.37,
06/10/15, 00:30:00,     0.69,     0.40,     2.22,         ,    -1.32,    -0.79,     0.49,     0.34,    -0.08,    -0.92,     0.01,     0.16,     1.18,     0.73,     0.39,    -0.04,     0.16,     0.30,
06/10/15, 01:00:00,     0.48,     0.14,         ,     2.61,    -1.10,    -0.58,     0.40,     0.28,    -0.12,    -0.76,    -0.01,     0.00,     1.28,     0.54,     0.29,    -0.04,     0.08,     0.24,
06/10/15, 01:30:00,     0.76,     0.26,     2.43,         ,    -1.00,    -0.56,     0.64,     0.17,     0.07,    -0.70,    -0.04,     0.04,     1.13,     0.57,     0.35,     0.00,     0.20,     0.39,
