  date      time  , SVP10239, SVP10239, SVP11057, SVP11057, SVP10851, SVP10851, SVP10814, SVP10814, SVP10928, SVP10928, SVP11091, SVP11091,
dd/mm/yy  hh:mm:ss, C  cm/hr, D  cm/hr, E  cm/hr, F  cm/hr, I  cm/hr, J  cm/hr, K  cm/hr, L  cm/hr, W  cm/hr, X  cm/hr, i  cm/hr, j  cm/hr,
11/07/15  05:00:00,   -20.20,   -21.21,     1.18,     2.28,     0.81,     0.53,     0.31,     0.20,    -1.75,    -4.03,     0.98,     0.05,
11/07/15  05:30:00,   -20.20,   -20.20,     1.23,     2.24,     0.76,     0.40,     0.30,     0.21,    -1.77,    -4.02,     0.79,    -0.09,
11/07/15  06:00:00,   -20.20,   -21.21,     1.18,     2.28,     0.74,     0.35,     0.27,     0.14,    -1.70,    -4.09,     0.80,     0.08,
11/07/15  06:30:00,   -20.20,   -20.20,     1.10,     2.21,     0.68,     0.42,     0.45,     0.34,    -1.72,    -4.11,     0.67,    -0.09,
11/07/15  07:00:00,   -20.20,   -21.21,     1.05,     2.27,     0.67,     0.42,     0.27,     0.17,    -1.80,    -4.12,     0.69,    -0.12,
11/07/15  07:30:00,   -21.21,   -21.21,     1.28,     2.44,     0.67,     0.43,     0.22,     0.39,    -1.78,    -4.13,     0.76,    -0.09,
11/07/15  08:00:00,   -21.21,   -21.21,     1.82,     2.76,     0.68,     0.47,     0.54,     0.19,    -1.70,    -4.03,     0.65,    -0.28,
11/07/15  08:30:00,   -20.20,   -20.20,     2.92,     2.95,     0.76,     0.53,     0.33,     0.24,    -1.65,    -4.01,     1.20,     0.16,
11/07/15  09:00:00,   -20.20,   -21.21,     3.61,     3.43,     0.78,     0.60,     0.42,     0.18,    -1.58,    -3.93,     1.97,     0.40,
11/07/15  09:30:00,   -20.20,   -20.20,     8.37,     4.78,     0.81,     0.64,     1.05,     0.36,    -1.30,    -3.86,     3.37,     0.73,
11/07/15  10:00:00,     2.27,   -20.20,    11.51,     6.73,     0.85,     0.56,     1.84,     0.41,    -0.64,    -3.72,     5.61,     1.45,
11/07/15  10:30:00,   -20.20,   -20.20,    13.53,     7.91,     0.94,     0.49,     2.03,     0.21,    -0.46,    -3.81,     7.74,     2.20,
11/07/15  11:00:00,   -20.20,   -20.20,    15.30,     8.71,     1.10,    -0.08,     2.99,     0.28,    -0.07,    -3.86,     9.93,     3.06,
11/07/15  11:30:00,   -20.20,   -21.21,    21.57,    12.18,     0.60,    -0.66,     4.24,     0.09,     0.41,    -3.74,    11.07,     3.62,
11/07/15  12:00:00,   -21.21,   -21.21,    18.96,    11.93,     0.27,    -0.54,     6.52,     0.27,     1.57,    -3.49,    14.42,     5.22,
11/07/15  12:30:00,   -20.20,   -21.21,   -21.21,    21.59,     1.12,    -0.70,     9.52,    -1.58,     4.28,    -3.07,    15.93,     6.31,
11/07/15  13:00:00,     2.44,     1.73,    23.16,    13.79,     1.32,    -0.93,     4.99,    -1.61,     2.20,    -3.33,    20.68,     9.65,
11/07/15  13:30:00,   -21.21,   -21.21,    25.28,    15.22,     1.56,     0.25,     7.70,    -0.80,     3.93,    -3.08,    18.87,     7.84,
11/07/15  14:00:00,   -21.21,   -21.21,    23.07,    15.49,     1.99,     1.06,     8.19,    -1.08,     3.35,    -3.06,    16.87,     7.55,
11/07/15  14:30:00,   -21.21,   -21.21,    29.08,    17.47,     1.61,     0.87,     8.72,    -0.67,     3.75,    -3.23,    20.02,     8.74,
11/07/15  15:00:00,   -21.21,   -21.21,    25.06,    16.58,     1.90,     1.02,     8.78,    -0.66,     4.11,    -2.98,    22.41,    10.57,
11/07/15  15:30:00,     3.89,     3.65,    25.52,    16.86,     1.82,     0.20,     9.89,    -0.45,     6.40,    -2.67,    21.63,    10.99,
11/07/15  16:00:00,   -21.21,   -21.21,    21.93,    16.34,     2.25,    -0.44,     8.91,    -1.77,     5.11,    -4.21,    24.76,    13.36,
11/07/15  16:30:00,   -20.20,   -21.21,    28.28,    15.57,     2.98,     0.40,     8.30,    -0.95,     3.47,    -3.04,    23.77,    11.92,
11/07/15  17:00:00,   -21.21,   -21.21,    23.94,    15.78,     2.71,     1.23,     8.67,    -0.95,     4.12,    -3.19,    21.39,     9.65,
11/07/15  17:30:00,   -21.21,   -21.21,    23.02,    13.75,     2.45,     0.71,     6.97,    -0.75,     2.49,    -3.31,    19.14,     8.91,
11/07/15  18:00:00,   -20.20,   -20.20,    20.81,    12.70,     1.93,     0.36,     6.20,    -0.77,     2.24,    -3.26,    19.18,     8.28,
11/07/15  18:30:00,   -20.20,   -20.20,    18.43,    10.35,     1.68,     0.71,     3.64,    -1.07,     1.03,    -3.36,    18.26,     7.56,
11/07/15  19:00:00,   -20.20,   -20.20,    14.25,     8.07,     1.42,     0.56,     2.38,    -1.08,     0.33,    -3.58,    12.56,     5.13,
